t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.50042,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.50691,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.50871,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.51019,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.51178,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.51298,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.51423,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.51616,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.52707,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.52902,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.53055,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.53713,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.53861,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54014,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54132,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54249,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54373,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54566,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.54687,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.55748,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.55985,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.56242,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.56911,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.57097,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.57251,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.57375,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.57559,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.57713,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.58807,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.58956,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.59115,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.59235,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.59396,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60037,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60155,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60281,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60438,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60563,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60759,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.60941,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.62020,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.62141,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.62320,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.62462,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63114,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63276,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63424,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63542,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63661,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.63825,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.64009,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.65090,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.65216,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.65337,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.65464,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66117,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66234,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66362,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66515,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66636,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.66760,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.66916,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
