t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
17.59432,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,1,0
17.61583,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,1,0
17.63787,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.66637,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.69670,grasp,place,94,58,96,101,246,1557,-15,-10,0,0,0,0
17.72764,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.74909,grasp,place,94,58,96,101,246,1557,-15,-10,0,0,0,0
17.77058,grasp,place,94,58,96,101,246,1557,-15,-9,0,0,0,0
17.79245,grasp,place,94,58,96,101,246,1557,-15,-10,0,0,0,0
17.82162,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.85233,grasp,place,94,58,96,101,247,1557,-15,-9,0,0,0,0
17.88274,grasp,place,94,58,96,101,247,1557,-15,-9,0,0,0,0
17.90405,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.92583,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.94758,grasp,place,94,58,96,101,247,1557,-15,-10,0,0,0,0
17.97653,grasp,place,94,58,96,101,246,1557,-16,-10,0,0,0,0
18.00718,grasp,place,94,58,96,101,247,1557,-15,-10,-1,0,0,0
18.03754,grasp,place,94,58,96,101,246,1557,-16,-10,-1,0,0,0
18.05906,grasp,place,94,58,96,101,247,1557,-16,-9,0,0,0,0
