t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.86259,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.86384,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.87457,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.87645,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.87812,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
14.88494,grasp,base,99,60,96,101,246,1556,0,0,0,0,0,0
16.69274,grasp,place,92,58,96,101,246,1556,-39,-5,0,1,0,2
16.71490,grasp,place,92,58,96,101,246,1556,-39,-5,0,0,0,2
16.73724,grasp,place,92,58,96,101,246,1556,-38,-5,0,1,0,2
16.76523,grasp,place,92,58,96,101,246,1556,-39,-5,0,1,0,3
16.79577,grasp,place,92,58,96,101,246,1556,-38,-5,0,1,0,2
16.82665,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
16.85786,grasp,place,92,58,96,101,246,1556,-38,-4,0,0,0,3
16.88888,grasp,place,92,58,96,101,246,1556,-38,-5,0,1,0,3
16.91962,grasp,place,92,58,96,101,246,1556,-38,-5,-1,0,0,2
16.95043,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
16.98150,grasp,place,92,58,96,101,246,1556,-38,-4,0,1,0,3
17.01249,grasp,place,92,58,96,101,246,1556,-39,-5,0,0,0,3
17.04367,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.07457,grasp,place,92,58,96,101,246,1556,-38,-4,0,0,0,2
17.10570,grasp,place,92,58,96,101,246,1556,-38,-4,0,0,0,2
17.13662,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.16777,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.19849,grasp,place,92,58,96,101,246,1556,-38,-4,0,1,0,3
17.22950,grasp,place,92,58,96,101,246,1556,-38,-4,-1,0,0,2
17.26060,grasp,place,92,58,96,101,246,1556,-38,-5,-1,0,0,2
17.29158,grasp,place,92,58,96,101,246,1556,-38,-5,-1,0,0,3
17.32268,grasp,place,92,58,96,101,246,1557,-38,-5,0,1,0,2
17.35362,grasp,place,92,58,96,101,246,1557,-37,-5,0,0,0,2
17.38457,grasp,place,92,58,96,101,246,1557,-37,-5,0,1,0,3
17.41553,grasp,place,92,58,96,101,246,1556,-37,-5,0,1,0,2
17.44651,grasp,place,92,58,96,101,246,1557,-38,-5,0,1,0,2
17.47754,grasp,place,92,58,96,101,246,1557,-38,-4,0,1,0,2
17.49952,grasp,place,92,58,96,101,246,1557,-38,-4,0,1,0,2
17.52103,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,2
17.54243,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.57120,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.60184,grasp,place,92,58,96,101,246,1557,-38,-5,0,1,0,3
17.63250,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,2
17.65440,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.67605,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,2
17.69795,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,2
17.72672,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,2
17.75780,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,3
17.78882,grasp,place,92,58,96,101,246,1556,-38,-5,0,0,0,3
17.81963,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,2
17.85059,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,2
17.88150,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,2
17.91242,grasp,place,92,58,96,101,246,1557,-38,-5,0,1,0,2
17.94362,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,3
17.97488,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,3
18.00586,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,2
18.03692,grasp,place,92,58,96,101,246,1557,-38,-5,0,0,0,3
18.06783,grasp,place,92,58,96,101,246,1557,-38,-4,0,0,0,3
18.09909,grasp,place,92,58,96,101,246,1556,-38,-5,0,1,0,3
18.12942,grasp,place,93,58,96,101,246,1557,-38,-4,0,1,0,3
18.16059,grasp,place,93,58,96,101,246,1557,-38,-5,0,1,0,3
18.19201,grasp,place,93,58,96,101,246,1557,-38,-5,0,0,0,3
18.22247,grasp,place,93,58,96,101,246,1556,-38,-5,0,0,0,3
18.25349,grasp,place,93,58,96,101,246,1557,-38,-4,0,0,0,3
18.28444,grasp,place,93,58,96,101,246,1557,-38,-5,0,0,0,3
18.31510,grasp,place,93,58,96,101,246,1556,-38,-5,0,1,0,3
18.34565,grasp,place,93,58,96,101,246,1557,-38,-5,0,1,0,3
18.37654,grasp,place,93,58,96,101,246,1557,-38,-5,0,0,0,3
18.40775,grasp,place,93,58,96,101,246,1556,-38,-5,0,1,0,3
