cycle,phase,t_s,force_g,pos_act,cur_mA,fresh_f,fresh_p
c6,hold,25.5985,462,858,0,0,0
c6,hold,25.6056,462,858,0,0,0
c6,hold,25.6098,462,858,0,0,0
c6,hold,25.6144,462,858,0,0,0
c6,hold,25.6261,462,858,0,0,0
c6,hold,25.6355,462,858,0,0,0
c6,hold,25.6396,462,858,0,0,0
c6,hold,25.6439,461,858,0,1,0
c6,hold,25.6571,461,858,0,0,0
c6,hold,25.6667,461,858,0,0,0
c6,hold,25.6709,461,858,0,1,0
c6,hold,25.6751,461,858,0,0,0
c6,hold,25.6878,461,858,0,0,0
c6,hold,25.6973,461,858,0,0,0
c6,hold,25.7014,462,858,0,1,0
c6,hold,25.7064,462,858,0,0,0
c6,hold,25.7187,462,858,0,0,0
c6,hold,25.7284,462,858,0,1,0
c6,hold,25.7333,462,858,0,1,0
c6,hold,25.7374,462,858,0,0,0
c6,hold,25.7501,462,858,0,0,0
c6,hold,25.7598,462,858,0,1,0
c6,hold,25.7640,462,858,0,1,0
c6,hold,25.7681,462,858,0,0,0
c6,hold,25.7812,462,858,0,0,0
c6,hold,25.7917,462,858,0,0,0
c6,hold,25.7964,462,858,0,0,0
c6,hold,25.8104,462,858,0,0,0
c6,hold,25.8151,462,858,0,0,0
c6,hold,25.8236,462,858,0,0,0
c6,hold,25.8282,462,858,0,1,0
c6,hold,25.8428,462,858,0,0,0
c6,hold,25.8531,462,858,0,0,0
c6,hold,25.8591,462,858,0,1,0
c6,hold,25.8738,462,858,0,0,0
c6,hold,25.8849,462,858,0,1,0
c6,hold,25.8910,461,858,0,1,0
c6,hold,25.9062,461,858,0,0,0
c6,hold,25.9159,461,858,0,0,0
c6,hold,25.9201,461,858,0,0,0
c6,hold,25.9247,461,858,0,0,0
c6,hold,25.9355,461,858,0,0,0
c6,hold,25.9456,461,858,0,1,0
c6,hold,25.9498,461,858,0,0,0
c6,hold,25.9544,461,858,0,0,0
c6,hold,25.9669,461,858,0,1,0
c6,hold,25.9764,461,858,0,0,0
c6,hold,25.9814,461,858,0,0,0
c6,hold,25.9855,461,858,0,1,0
c6,hold,25.9978,461,858,0,0,0
c6,hold,26.0073,461,858,0,0,0
c6,hold,26.0115,461,858,0,0,0
c6,hold,26.0167,461,858,0,0,0
c6,hold,26.0287,461,858,0,0,0
c6,hold,26.0385,461,858,0,0,0
c6,hold,26.0427,461,858,0,0,0
c6,hold,26.0480,461,858,0,0,0
c6,hold,26.0601,461,858,0,1,0
c6,hold,26.0704,461,858,0,0,0
c6,hold,26.0754,461,858,0,0,0
c6,hold,26.0892,461,858,0,1,0
c6,hold,26.0935,461,858,0,0,0
c6,hold,26.1023,461,858,0,0,0
c6,hold,26.1065,461,858,0,0,0
c6,hold,26.1111,461,858,0,1,0
c6,hold,26.1220,461,858,0,0,0
c6,hold,26.1317,461,858,0,0,0
c6,hold,26.1359,461,858,0,0,0
c6,hold,26.1405,461,858,0,0,0
c6,hold,26.1525,461,858,0,0,0
c6,hold,26.1567,461,858,0,0,0
c6,hold,26.1639,461,858,0,0,0
c6,hold,26.1681,461,858,0,0,0
c6,hold,26.1722,461,858,0,1,0
c6,hold,26.1835,461,858,0,0,0
c6,hold,26.1876,461,858,0,0,0
c6,hold,26.1948,461,858,0,0,0
c6,hold,26.1989,461,858,0,0,0
c6,hold,26.2031,461,858,0,0,0
c6,hold,26.2149,461,858,0,1,0
c6,hold,26.2246,461,858,0,0,0
c6,hold,26.2289,461,858,0,0,0
c6,hold,26.2336,461,858,0,0,0
c6,hold,26.2462,461,858,0,1,0
c6,hold,26.2556,461,858,0,0,0
c6,hold,26.2599,461,858,0,1,0
c6,hold,26.2642,461,858,0,0,0
c6,hold,26.2767,461,858,0,0,0
c6,hold,26.2864,461,858,0,0,0
c6,hold,26.2904,461,858,0,1,0
c6,hold,26.2945,461,858,0,0,0
c6,hold,26.3083,461,858,0,0,0
c6,hold,26.3188,461,858,0,0,0
c6,hold,26.3240,461,858,0,0,0
c6,hold,26.3382,461,858,0,0,0
c6,hold,26.3484,461,858,0,0,0
c6,hold,26.3529,461,858,0,1,0
c6,hold,26.3571,462,858,0,1,0
c6,hold,26.3693,462,858,0,0,0
c6,hold,26.3734,462,858,0,0,0
c6,hold,26.3804,462,858,0,1,0
c6,hold,26.3845,462,858,0,0,0
c6,hold,26.3888,461,858,0,1,0
c6,hold,26.4008,461,858,0,0,0
c6,hold,26.4106,461,858,0,0,0
c6,hold,26.4159,461,858,0,1,0
c6,hold,26.4210,461,858,0,0,0
c6,hold,26.4326,461,858,0,0,0
c6,hold,26.4424,461,858,0,0,0
c6,hold,26.4469,461,858,0,1,0
c6,hold,26.4515,461,858,0,0,0
c6,hold,26.4629,461,858,0,0,0
c6,hold,26.4724,461,858,0,1,0
c6,hold,26.4770,462,858,0,1,0
c6,hold,26.4812,462,858,0,0,0
c6,hold,26.4934,462,858,0,0,0
c6,hold,26.4980,462,858,0,0,0
c6,hold,26.5057,462,858,0,1,0
c6,hold,26.5103,461,858,0,1,0
c6,hold,26.5243,461,858,0,0,0
c6,hold,26.5285,461,858,0,1,0
c6,hold,26.5363,461,858,0,1,0
c6,hold,26.5411,461,858,0,0,0
c6,hold,26.5543,461,858,0,0,0
c6,hold,26.5591,461,858,0,0,0
c6,hold,26.5670,461,858,0,0,0
c6,hold,26.5712,462,858,0,1,0
c6,hold,26.5761,462,858,0,0,0
c6,hold,26.5871,462,858,0,0,0
c6,hold,26.5968,462,858,0,0,0
c6,hold,26.6014,461,858,0,1,0
c6,hold,26.6056,461,858,0,0,0
c6,hold,26.6179,461,858,0,0,0
c6,hold,26.6273,461,858,0,0,0
c6,hold,26.6315,462,858,0,1,0
c6,hold,26.6364,462,858,0,0,0
c6,hold,26.6488,462,858,0,0,0
c6,hold,26.6584,462,858,0,0,0
c6,hold,26.6627,462,858,0,0,0
c6,hold,26.6669,462,858,0,0,0
c6,hold,26.6794,462,858,0,0,0
c6,hold,26.6836,462,858,0,1,0
c6,hold,26.6917,462,858,0,0,0
c6,hold,26.6959,462,858,0,0,0
c6,hold,26.7094,462,858,0,0,0
c6,hold,26.7137,462,858,0,1,0
c6,hold,26.7219,462,858,0,1,0
c6,hold,26.7262,462,858,0,0,0
c6,hold,26.7308,462,858,0,0,0
c6,hold,26.7421,462,858,0,0,0
c6,hold,26.7515,462,858,0,1,0
c6,hold,26.7560,462,858,0,0,0
c6,hold,26.7607,462,858,0,0,0
c6,hold,26.7727,462,858,0,1,0
c6,hold,26.7826,462,858,0,1,0
c6,hold,26.7869,462,858,0,0,0
c6,hold,26.7914,462,858,0,0,0
c6,hold,26.8041,462,858,0,1,0
c6,hold,26.8136,462,858,0,0,0
c6,hold,26.8182,462,858,0,0,0
c6,hold,26.8224,462,858,0,0,0
c6,hold,26.8348,462,858,0,1,0
c6,hold,26.8443,461,858,0,1,0
c6,hold,26.8485,461,858,0,0,0
c6,hold,26.8531,461,858,0,0,0
c6,hold,26.8654,461,858,0,1,0
c6,hold,26.8756,462,858,0,1,0
c6,hold,26.8799,462,858,0,0,0
c6,hold,26.8845,462,858,0,1,0
c6,hold,26.8975,462,858,0,0,0
c6,hold,26.9069,462,858,0,0,0
c6,hold,26.9115,462,858,0,0,0
c6,hold,26.9157,462,858,0,0,0
c6,hold,26.9278,462,858,0,0,0
c6,hold,26.9374,462,858,0,0,0
c6,hold,26.9420,462,858,0,0,0
c6,hold,26.9462,462,858,0,0,0
c6,hold,26.9588,462,858,0,1,0
c6,hold,26.9687,462,858,0,0,0
c6,hold,26.9729,462,858,0,0,0
c6,hold,26.9771,462,858,0,0,0
c6,hold,26.9894,461,858,0,1,0
c6,hold,26.9993,461,858,0,0,0
c6,hold,27.0034,461,858,0,0,0
c6,hold,27.0085,461,858,0,0,0
c6,hold,27.0212,461,858,0,0,0
c6,hold,27.0309,461,858,0,0,0
c6,hold,27.0354,461,858,0,1,0
c6,hold,27.0395,461,858,0,0,0
c6,hold,27.0514,461,858,0,1,0
c6,hold,27.0555,461,858,0,0,0
c6,hold,27.0627,461,858,0,0,0
c6,hold,27.0669,461,858,0,0,0
c6,hold,27.0711,462,858,0,1,0
c6,hold,27.0830,462,858,0,0,0
c6,hold,27.0924,462,858,0,0,0
c6,hold,27.0974,462,858,0,0,0
c6,hold,27.1016,462,858,0,0,0
c6,hold,27.1137,462,858,0,0,0
c6,hold,27.1249,462,858,0,0,0
c6,hold,27.1310,461,858,0,1,0
c6,hold,27.1457,461,858,0,0,0
c6,hold,27.1557,461,858,0,0,0
c6,hold,27.1608,462,858,0,1,0
c6,hold,27.1741,462,858,0,0,0
c6,hold,27.1780,462,858,0,0,0
c6,hold,27.1866,462,858,0,1,0
c6,hold,27.1907,462,858,0,0,0
c6,hold,27.1950,462,858,0,0,0
c6,hold,27.2071,462,858,0,0,0
c6,hold,27.2166,462,858,0,1,0
c6,hold,27.2211,462,858,0,0,0
c6,hold,27.2256,462,858,0,0,0
c6,hold,27.2383,462,858,0,0,0
c6,hold,27.2485,462,858,0,1,0
c6,hold,27.2526,462,858,0,1,0
c6,hold,27.2571,462,858,0,0,0
c6,hold,27.2683,462,858,0,0,0
c6,hold,27.2723,462,858,0,1,0
c6,hold,27.2794,462,858,0,0,0
c6,hold,27.2838,462,858,0,1,0
c6,hold,27.2880,462,858,0,0,0
c6,hold,27.3004,462,858,0,0,0
c6,hold,27.3104,462,858,0,1,0
c6,hold,27.3151,462,858,0,0,0
c6,hold,27.3201,462,858,0,0,0
c6,hold,27.3310,462,858,0,0,0
c6,hold,27.3407,462,858,0,0,0
c6,hold,27.3458,462,858,0,0,0
c6,hold,27.3509,462,858,0,0,0
c6,hold,27.3626,462,858,0,1,0
c6,hold,27.3726,461,858,0,1,0
c6,hold,27.3780,461,858,0,0,0
c6,hold,27.3930,461,858,0,0,0
c6,hold,27.4034,462,858,0,1,0
c6,hold,27.4076,462,858,0,0,0
c6,hold,27.4118,462,858,0,1,0
c6,hold,27.4233,462,858,0,1,0
c6,hold,27.4275,461,858,0,1,0
c6,hold,27.4358,461,858,0,1,0
c6,hold,27.4405,461,858,0,0,0
c6,hold,27.4542,461,858,0,1,0
c6,hold,27.4645,461,858,0,0,0
c6,hold,27.4692,461,858,0,0,0
c6,hold,27.4742,461,858,0,1,0
c6,hold,27.4854,461,858,0,0,0
c6,hold,27.4895,461,858,0,1,0
c6,hold,27.4969,461,858,0,0,0
c6,hold,27.5019,461,858,0,1,0
c6,hold,27.5155,461,858,0,1,0
c6,hold,27.5200,461,858,0,0,0
c6,hold,27.5285,461,858,0,0,0
c6,hold,27.5326,461,858,0,0,0
c6,hold,27.5461,461,858,0,0,0
c6,hold,27.5503,461,858,0,1,0
c6,hold,27.5589,461,858,0,0,0
c6,hold,27.5630,461,858,0,1,0
c6,hold,27.5671,461,858,0,0,0
c6,hold,27.5783,461,858,0,0,0
c6,hold,27.5824,461,858,0,0,0
c6,hold,27.5894,461,858,0,0,0
c6,hold,27.5935,461,858,0,1,0
c6,hold,27.5975,461,858,0,0,0
c6,hold,27.6093,461,858,0,1,0
c6,hold,27.6133,461,858,0,0,0
c6,hold,27.6208,461,858,0,0,0
c6,hold,27.6250,461,858,0,0,0
c6,hold,27.6291,461,858,0,0,0
c6,hold,27.6404,461,858,0,0,0
c6,hold,27.6444,461,858,0,0,0
c6,hold,27.6514,461,858,0,0,0
c6,hold,27.6555,461,858,0,1,0
c6,hold,27.6596,461,858,0,0,0
c6,hold,27.6714,461,858,0,0,0
c6,hold,27.6754,461,858,0,0,0
c6,hold,27.6825,461,858,0,0,0
c6,hold,27.6865,461,858,0,0,0
c6,hold,27.6907,461,858,0,0,0
c6,hold,27.7024,461,858,0,0,0
c6,hold,27.7064,461,858,0,0,0
c6,hold,27.7137,461,858,0,0,0
c6,hold,27.7179,461,858,0,1,0
c6,hold,27.7220,461,858,0,0,0
c6,hold,27.7334,461,858,0,0,0
c6,hold,27.7375,461,858,0,0,0
c6,hold,27.7450,461,858,0,0,0
c6,hold,27.7490,461,858,0,0,0
c6,hold,27.7532,461,858,0,0,0
c6,hold,27.7644,461,858,0,0,0
c6,hold,27.7684,461,858,0,0,0
c6,hold,27.7755,461,858,0,1,0
c6,hold,27.7795,461,858,0,0,0
c6,hold,27.7835,461,858,0,0,0
c6,hold,27.7953,461,858,0,0,0
c6,hold,27.7993,461,858,0,0,0
c6,hold,27.8067,461,858,0,0,0
c6,hold,27.8109,461,858,0,1,0
c6,hold,27.8150,461,858,0,0,0
c6,hold,27.8268,461,858,0,0,0
c6,hold,27.8309,461,858,0,0,0
c6,hold,27.8379,461,858,0,0,0
c6,hold,27.8420,461,858,0,0,0
c6,hold,27.8460,461,858,0,0,0
c6,hold,27.8574,461,858,0,0,0
c6,hold,27.8615,461,858,0,0,0
c6,hold,27.8685,461,858,0,1,0
c6,hold,27.8725,461,858,0,0,0
c6,hold,27.8766,461,858,0,0,0
c6,hold,27.8883,461,858,0,0,0
c6,hold,27.8924,461,858,0,1,0
c6,hold,27.8998,461,858,0,0,0
c6,hold,27.9039,461,858,0,0,0
c6,hold,27.9080,461,858,0,0,0
c6,hold,27.9194,461,858,0,0,0
c6,hold,27.9234,461,858,0,1,0
c6,hold,27.9305,461,858,0,0,0
c6,hold,27.9347,461,858,0,0,0
c6,hold,27.9387,461,858,0,0,0
c6,hold,27.9503,461,858,0,0,0
c6,hold,27.9544,461,858,0,1,0
c6,hold,27.9615,461,858,0,0,0
c6,hold,27.9655,461,858,0,0,0
c6,hold,27.9697,461,858,0,0,0
c6,hold,27.9812,461,858,0,0,0
c6,hold,27.9853,461,858,0,0,0
c6,hold,27.9928,461,858,0,0,0
c6,hold,27.9969,461,858,0,0,0
c6,hold,28.0015,461,858,0,0,0
c6,hold,28.0129,461,858,0,1,0
c6,hold,28.0223,461,858,0,0,0
c6,hold,28.0264,461,858,0,0,0
c6,hold,28.0304,461,858,0,0,0
c6,hold,28.0434,461,858,0,1,0
c6,hold,28.0475,461,858,0,0,0
c6,hold,28.0545,461,858,0,0,0
c6,hold,28.0585,461,858,0,0,0
c6,hold,28.0625,461,858,0,0,0
c6,hold,28.0743,461,858,0,1,0
c6,hold,28.0784,461,858,0,0,0
c6,hold,28.0857,461,858,0,0,0
c6,hold,28.0899,461,858,0,0,0
c6,hold,28.0940,461,858,0,0,0
c6,hold,28.1053,461,858,0,1,0
c6,hold,28.1094,461,858,0,0,0
c6,hold,28.1165,461,858,0,0,0
c6,hold,28.1206,461,858,0,0,0
c6,hold,28.1247,461,858,0,0,0
c6,hold,28.1364,461,858,0,0,0
c6,hold,28.1405,461,858,0,0,0
c6,hold,28.1475,461,858,0,0,0
c6,hold,28.1517,461,858,0,0,0
c6,hold,28.1558,461,858,0,0,0
c6,hold,28.1674,461,858,0,0,0
c6,hold,28.1715,461,858,0,0,0
c6,hold,28.1795,461,858,0,0,0
c6,hold,28.1845,461,858,0,0,0
c6,hold,28.1982,461,858,0,0,0
c6,hold,28.2087,461,858,0,0,0
c6,hold,28.2147,461,858,0,0,0
c6,hold,28.2287,461,858,0,0,0
c6,hold,28.2397,461,858,0,0,0
c6,hold,28.2458,461,858,0,0,0
c6,hold,28.2607,461,858,0,1,0
c6,hold,28.2712,461,858,0,0,0
c6,hold,28.2772,461,858,0,0,0
c6,hold,28.2918,461,858,0,1,0
c6,hold,28.3026,461,858,0,0,0
c6,hold,28.3085,461,858,0,0,0
c6,hold,28.3228,461,858,0,0,0
c6,hold,28.3339,461,858,0,0,0
c6,hold,28.3399,461,858,0,0,0
c6,hold,28.3550,461,858,0,0,0
c6,hold,28.3664,461,858,0,0,0
c6,hold,28.3722,461,858,0,0,0
c6,hold,28.3860,461,858,0,0,0
c6,hold,28.3971,461,858,0,0,0
c6,hold,28.4029,461,858,0,0,0
c6,hold,28.4167,461,858,0,0,0
c6,hold,28.4268,461,858,0,0,0
c6,hold,28.4324,461,858,0,0,0
c6,hold,28.4463,461,858,0,0,0
c6,hold,28.4569,461,858,0,0,0
c6,hold,28.4630,461,858,0,0,0
c6,hold,28.4777,461,858,0,0,0
c6,hold,28.4889,461,858,0,1,0
c6,hold,28.4949,461,858,0,0,0
c6,hold,28.5102,461,858,0,1,0
c6,hold,28.5203,461,858,0,1,0
c6,hold,28.5249,461,858,0,1,0
c6,hold,28.5384,461,858,0,0,0
c6,hold,28.5431,461,858,0,1,0
c6,hold,28.5508,461,858,0,1,0
c6,hold,28.5550,461,858,0,0,0
c6,hold,28.5593,461,858,0,0,0
c6,hold,28.5716,461,858,0,0,0
c6,hold,28.5814,461,858,0,0,0
c6,hold,28.5860,461,858,0,0,0
c6,hold,28.5902,461,858,0,0,0
c6,hold,28.6023,461,858,0,1,0
c6,hold,28.6116,461,858,0,0,0
c6,hold,28.6160,461,858,0,1,0
c6,hold,28.6206,461,858,0,0,0
c6,hold,28.6328,461,858,0,1,0
c6,hold,28.6425,461,858,0,0,0
c6,hold,28.6466,461,858,0,1,0
c6,hold,28.6508,461,858,0,0,0
c6,hold,28.6633,461,858,0,1,0
c6,hold,28.6674,462,858,0,1,0
c6,hold,28.6747,462,858,0,1,0
c6,hold,28.6793,462,858,0,0,0
c6,hold,28.6834,462,858,0,0,0
c6,hold,28.6948,462,858,0,1,0
c6,hold,28.7044,461,858,0,1,0
c6,hold,28.7086,461,858,0,0,0
c6,hold,28.7132,461,858,0,0,0
c6,hold,28.7262,461,858,0,0,0
c6,hold,28.7365,461,858,0,0,0
c6,hold,28.7407,461,858,0,0,0
c6,hold,28.7449,461,858,0,1,0
c6,hold,28.7568,461,858,0,1,0
c6,hold,28.7663,461,858,0,0,0
c6,hold,28.7704,461,858,0,0,0
c6,hold,28.7746,461,858,0,0,0
c6,hold,28.7881,462,858,0,1,0
c6,hold,28.7976,462,858,0,1,0
c6,hold,28.8022,462,858,0,0,0
c6,hold,28.8082,462,858,0,0,0
c6,hold,28.8202,462,858,0,1,0
c6,hold,28.8304,462,858,0,0,0
c6,hold,28.8346,462,858,0,0,0
c6,hold,28.8388,462,858,0,1,0
c6,hold,28.8497,461,858,0,1,0
c6,hold,28.8594,461,858,0,0,0
c6,hold,28.8650,461,858,0,0,0
c6,hold,28.8796,461,858,0,0,0
c6,hold,28.8906,461,858,0,0,0
c6,hold,28.8966,461,858,0,1,0
c6,hold,28.9106,462,858,0,1,0
c6,hold,28.9157,462,858,0,0,0
c6,hold,28.9236,462,858,0,0,0
c6,hold,28.9287,462,858,0,0,0
c6,hold,28.9431,461,858,0,1,0
c6,hold,28.9539,461,858,0,0,0
c6,hold,28.9599,461,858,0,1,0
c6,hold,28.9739,461,858,0,0,0
c6,hold,28.9845,461,858,0,0,0
c6,hold,28.9891,461,858,0,1,0
c6,hold,28.9942,461,858,0,0,0
c6,hold,29.0056,461,858,0,0,0
c6,hold,29.0157,461,858,0,1,0
c6,hold,29.0208,461,858,0,0,0
c6,hold,29.0343,461,858,0,0,0
c6,hold,29.0394,461,858,0,0,0
c6,hold,29.0480,461,858,0,1,0
c6,hold,29.0541,461,858,0,1,0
c6,hold,29.0679,461,858,0,0,0
c6,hold,29.0782,461,858,0,0,0
c6,hold,29.0837,461,858,0,1,0
c6,hold,29.0974,461,858,0,0,0
c6,hold,29.1017,461,858,0,1,0
c6,hold,29.1094,461,858,0,1,0
c6,hold,29.1135,461,858,0,0,0
c6,hold,29.1178,461,858,0,0,0
c6,hold,29.1291,461,858,0,1,0
c6,hold,29.1385,461,858,0,1,0
c6,hold,29.1426,462,858,0,1,0
c6,hold,29.1467,462,858,0,0,0
c6,hold,29.1602,462,858,0,0,0
c6,hold,29.1696,462,858,0,1,0
c6,hold,29.1739,461,858,0,1,0
c6,hold,29.1782,461,858,0,0,0
c6,hold,29.1910,461,858,0,0,0
c6,hold,29.2006,461,858,0,1,0
c6,hold,29.2048,461,858,0,0,0
c6,hold,29.2095,461,858,0,0,0
c6,hold,29.2222,461,858,0,0,0
c6,hold,29.2326,461,858,0,0,0
c6,hold,29.2388,462,858,0,1,0
c6,hold,29.2530,462,858,0,0,0
c6,hold,29.2638,461,858,0,1,0
c6,hold,29.2697,461,858,0,0,0
c6,hold,29.2834,461,858,0,0,0
c6,hold,29.2936,461,858,0,1,0
c6,hold,29.2978,461,858,0,0,0
c6,hold,29.3024,461,858,0,0,0
c6,hold,29.3151,461,858,0,1,0
c6,hold,29.3247,461,858,0,0,0
c6,hold,29.3297,461,858,0,0,0
c6,hold,29.3342,461,858,0,0,0
c6,hold,29.3453,461,858,0,1,0
c6,hold,29.3494,461,858,0,0,0
c6,hold,29.3572,461,858,0,0,0
c6,hold,29.3618,461,858,0,0,0
c6,hold,29.3753,461,858,0,0,0
c6,hold,29.3795,461,858,0,0,0
c6,hold,29.3878,461,858,0,0,0
c6,hold,29.3919,461,858,0,0,0
c6,hold,29.3965,461,858,0,0,0
c6,hold,29.4083,461,858,0,0,0
c6,hold,29.4177,461,858,0,0,0
c6,hold,29.4220,461,858,0,0,0
c6,hold,29.4272,461,858,0,0,0
c6,hold,29.4392,461,858,0,0,0
c6,hold,29.4494,461,858,0,0,0
c6,hold,29.4548,461,858,0,0,0
c6,hold,29.4698,461,858,0,1,0
c6,hold,29.4799,461,858,0,0,0
c6,hold,29.4845,461,858,0,0,0
c6,hold,29.4890,461,858,0,0,0
c6,hold,29.5008,461,858,0,1,0
c6,hold,29.5103,461,858,0,0,0
c6,hold,29.5162,461,858,0,0,0
c6,hold,29.5304,461,858,0,1,0
c6,hold,29.5357,461,858,0,0,0
c6,hold,29.5438,461,858,0,0,0
c6,hold,29.5496,461,858,0,0,0
c6,hold,29.5640,461,858,0,0,0
c6,hold,29.5754,461,858,0,0,0
c6,hold,29.5815,461,858,0,1,0
c6,hold,29.5950,461,858,0,0,0
c6,hold,29.6061,461,858,0,0,0
c6,hold,29.6122,461,858,0,1,0
c6,hold,29.6260,462,858,0,1,0
c6,hold,29.6368,462,858,0,0,0
c6,hold,29.6427,462,858,0,1,0
c6,hold,29.6570,461,858,0,1,0
c6,hold,29.6683,461,858,0,0,0
c6,hold,29.6741,461,858,0,1,0
c6,hold,29.6880,461,858,0,0,0
c6,hold,29.6987,461,858,0,0,0
c6,hold,29.7041,461,858,0,0,0
c6,hold,29.7189,461,858,0,0,0
c6,hold,29.7291,461,858,0,0,0
c6,hold,29.7351,461,858,0,1,0
c6,hold,29.7500,461,858,0,0,0
c6,hold,29.7614,461,858,0,1,0
c6,hold,29.7668,461,858,0,0,0
c6,hold,29.7810,461,858,0,0,0
c6,hold,29.7921,461,858,0,1,0
c6,hold,29.7980,461,858,0,0,0
c6,hold,29.8119,461,858,0,0,0
c6,hold,29.8231,461,858,0,0,0
c6,hold,29.8287,461,858,0,1,0
c6,hold,29.8432,461,858,0,0,0
c6,hold,29.8541,461,858,0,0,0
c6,hold,29.8601,461,858,0,0,0
c6,hold,29.8739,461,858,0,0,0
c6,hold,29.8842,461,858,0,0,0
c6,hold,29.8897,461,858,0,1,0
c6,hold,29.9033,461,858,0,0,0
c6,hold,29.9135,461,858,0,1,0
c6,hold,29.9177,461,858,0,0,0
c6,hold,29.9220,461,858,0,0,0
c6,hold,29.9352,461,858,0,0,0
c6,hold,29.9447,461,858,0,0,0
c6,hold,29.9490,461,858,0,0,0
c6,hold,29.9533,461,858,0,0,0
c6,hold,29.9657,461,858,0,0,0
c6,hold,29.9754,461,858,0,0,0
c6,hold,29.9800,461,858,0,0,0
c6,hold,29.9845,461,858,0,0,0
c6,hold,29.9968,461,858,0,1,0
c6,hold,30.0063,461,858,0,0,0
c6,hold,30.0105,461,858,0,0,0
c6,hold,30.0154,461,858,0,0,0
c6,hold,30.0282,461,858,0,1,0
c6,hold,30.0388,461,858,0,0,0
c6,hold,30.0440,461,858,0,0,0
c6,hold,30.0575,461,858,0,0,0
c6,hold,30.0628,461,858,0,0,0
c6,hold,30.0705,461,858,0,0,0
c6,hold,30.0755,461,858,0,0,0
c6,hold,30.0892,461,858,0,1,0
c6,hold,30.0937,462,858,0,1,0
c6,hold,30.1011,462,858,0,0,0
c6,hold,30.1061,462,858,0,0,0
c6,hold,30.1195,462,858,0,1,0
c6,hold,30.1241,462,858,0,0,0
c6,hold,30.1327,462,858,0,0,0
c6,hold,30.1377,462,858,0,0,0
c6,hold,30.1513,462,858,0,0,0
c6,hold,30.1615,461,858,0,1,0
c6,hold,30.1666,461,858,0,0,0
c6,hold,30.1717,461,858,0,1,0
c6,hold,30.1831,461,858,0,0,0
c6,hold,30.1927,461,858,0,0,0
c6,hold,30.1973,461,858,0,0,0
c6,hold,30.2022,461,858,0,1,0
c6,hold,30.2143,462,858,0,1,0
c6,hold,30.2246,462,858,0,0,0
c6,hold,30.2297,462,858,0,0,0
c6,hold,30.2436,462,858,0,0,0
c6,hold,30.2546,461,858,0,1,0
c6,hold,30.2605,461,858,0,0,0
c6,hold,30.2746,461,858,0,1,0
c6,hold,30.2857,461,858,0,0,0
c6,hold,30.2915,461,858,0,0,0
c6,hold,30.3053,461,858,0,0,0
c6,hold,30.3112,461,858,0,0,0
c6,hold,30.3183,461,858,0,0,0
c6,hold,30.3229,461,858,0,1,0
c6,hold,30.3364,461,858,0,1,0
c6,hold,30.3406,461,858,0,0,0
c6,hold,30.3490,461,858,0,0,0
c6,hold,30.3538,461,858,0,1,0
c6,hold,30.3672,461,858,0,1,0
c6,hold,30.3721,461,858,0,0,0
c6,hold,30.3803,461,858,0,0,0
c6,hold,30.3848,461,858,0,0,0
c6,hold,30.3983,461,858,0,1,0
c6,hold,30.4032,461,858,0,0,0
c6,hold,30.4108,461,858,0,0,0
c6,hold,30.4154,461,858,0,0,0
c6,hold,30.4293,461,858,0,0,0
c6,hold,30.4334,461,858,0,0,0
c6,hold,30.4416,461,858,0,1,0
c6,hold,30.4458,461,858,0,1,0
c6,hold,30.4500,461,858,0,0,0
c6,hold,30.4616,461,858,0,0,0
c6,hold,30.4714,461,858,0,0,0
c6,hold,30.4755,461,858,0,1,0
c6,hold,30.4801,461,858,0,0,0
c6,hold,30.4926,461,858,0,0,0
c6,hold,30.5025,461,858,0,0,0
c6,hold,30.5071,461,858,0,1,0
c6,hold,30.5113,461,858,0,1,0
c6,hold,30.5243,461,858,0,0,0
c6,hold,30.5336,461,858,0,0,0
c6,hold,30.5383,461,858,0,0,0
c6,hold,30.5433,461,858,0,1,0
c6,hold,30.5548,461,858,0,0,0
c6,hold,30.5644,461,858,0,0,0
c6,hold,30.5693,461,858,0,0,0
c6,hold,30.5735,461,858,0,1,0
c6,hold,30.5858,461,858,0,0,0
c6,hold,30.5956,461,858,0,1,0
c6,hold,30.6004,461,858,0,1,0
c6,hold,30.6046,461,858,0,0,0
c6,hold,30.6168,461,858,0,0,0
c6,hold,30.6263,461,858,0,1,0
c6,hold,30.6305,461,858,0,1,0
c6,hold,30.6347,461,858,0,0,0
c6,hold,30.6483,461,858,0,0,0
c6,hold,30.6585,461,858,0,0,0
c6,hold,30.6635,461,858,0,0,0
c6,hold,30.6774,461,858,0,0,0
c6,hold,30.6832,461,858,0,0,0
c6,hold,30.6915,461,858,0,1,0
c6,hold,30.6969,461,858,0,0,0
c6,hold,30.7104,461,858,0,0,0
c6,hold,30.7206,461,858,0,0,0
c6,hold,30.7267,461,858,0,0,0
c6,hold,30.7409,461,858,0,0,0
c6,hold,30.7519,461,858,0,0,0
c6,hold,30.7567,461,858,0,0,0
c6,hold,30.7702,461,858,0,1,0
c6,hold,30.7744,461,858,0,1,0
c6,hold,30.7829,461,858,0,0,0
c6,hold,30.7872,461,858,0,0,0
c6,hold,30.7918,461,858,0,1,0
c6,hold,30.8027,461,858,0,1,0
c6,hold,30.8123,461,858,0,0,0
c6,hold,30.8166,461,858,0,0,0
c6,hold,30.8208,461,858,0,0,0
