phase,t_s,response,temp_index
hold,28.8911,1442.00,40
hold,28.9217,1442.00,40
hold,28.9521,1448.00,40
hold,28.9850,1448.00,40
hold,29.0162,1448.00,40
hold,29.0467,1451.00,40
hold,29.0763,1451.00,40
hold,29.1089,1451.00,40
hold,29.1395,1448.00,40
hold,29.1701,1448.00,40
hold,29.2018,1448.00,40
hold,29.2325,1451.00,40
hold,29.2633,1451.00,40
hold,29.2944,1451.00,40
hold,29.3252,1447.00,40
hold,29.3568,1447.00,40
hold,29.3877,1447.00,40
hold,29.4191,1448.00,40
hold,29.4501,1448.00,40
hold,29.4811,1448.00,40
hold,29.5113,1451.00,40
hold,29.5434,1451.00,40
hold,29.5735,1451.00,40
hold,29.6040,1449.00,40
hold,29.6355,1449.00,40
hold,29.6661,1449.00,40
hold,29.6981,1450.00,40
hold,29.7286,1450.00,40
hold,29.7589,1450.00,40
hold,29.7904,1437.00,40
hold,29.8219,1437.00,40
hold,29.8524,1437.00,40
hold,29.8832,1452.00,40
hold,29.9149,1452.00,40
hold,29.9456,1452.00,40
hold,29.9760,1443.00,40
hold,30.0074,1443.00,40
hold,30.0387,1443.00,40
hold,30.0691,1449.00,40
hold,30.1009,1449.00,40
hold,30.1316,1449.00,40
hold,30.1621,1450.00,40
hold,30.1937,1450.00,40
hold,30.2244,1450.00,40
hold,30.2666,1444.00,40
hold,30.2972,1444.00,40
hold,30.3234,1444.00,40
hold,30.3496,1443.00,40
hold,30.3789,1443.00,40
hold,30.4104,1443.00,40
hold,30.4408,1443.00,40
hold,30.4726,1443.00,40
hold,30.5031,1443.00,40
hold,30.5347,1450.00,40
hold,30.5656,1450.00,40
hold,30.5963,1450.00,40
hold,30.6275,1451.00,40
hold,30.6586,1451.00,40
hold,30.6897,1451.00,40
hold,30.7207,1448.00,40
hold,30.7518,1448.00,40
hold,30.7828,1448.00,40
hold,30.8132,1449.00,40
hold,30.8448,1449.00,40
hold,30.8751,1449.00,40
hold,30.9066,1464.00,40
hold,30.9372,1464.00,40
hold,30.9677,1464.00,40
hold,30.9992,1445.00,40
hold,31.0298,1445.00,40
hold,31.0617,1445.00,40
hold,31.0922,1449.00,40
hold,31.1227,1449.00,40
hold,31.1544,1449.00,40
hold,31.1848,1443.00,40
hold,31.2162,1443.00,40
hold,31.2467,1443.00,40
hold,31.2784,1445.00,40
hold,31.3095,1445.00,40
hold,31.3400,1445.00,40
hold,31.3715,1452.00,40
hold,31.4019,1452.00,40
hold,31.4333,1452.00,40
hold,31.4638,1445.00,40
hold,31.4955,1445.00,40
hold,31.5262,1445.00,40
hold,31.5575,1440.00,40
hold,31.5881,1440.00,40
hold,31.6197,1440.00,40
hold,31.6501,1452.00,40
hold,31.6815,1452.00,40
hold,31.7118,1452.00,40
hold,31.7431,1448.00,40
hold,31.7744,1448.00,40
hold,31.8047,1448.00,40
hold,31.8361,1441.00,40
hold,31.8665,1441.00,40
hold,31.8981,1441.00,40
hold,31.9295,1450.00,40
hold,31.9598,1450.00,40
hold,31.9911,1450.00,40
hold,32.0218,1445.00,40
hold,32.0533,1445.00,40
hold,32.0847,1445.00,40
hold,32.1153,1443.00,40
hold,32.1462,1443.00,40
hold,32.1767,1443.00,40
hold,32.2084,1446.00,40
hold,32.2389,1446.00,40
hold,32.2822,1429.00,40
hold,32.3125,1429.00,40
hold,32.3429,1429.00,40
hold,32.3689,1429.00,40
hold,32.3949,1441.00,40
hold,32.4248,1441.00,40
hold,32.4568,1441.00,40
hold,32.4869,1446.00,40
hold,32.5188,1446.00,40
hold,32.5488,1446.00,40
hold,32.5798,1444.00,40
hold,32.6108,1444.00,40
hold,32.6418,1444.00,40
hold,32.6729,1457.00,40
hold,32.7044,1457.00,40
hold,32.7356,1457.00,40
hold,32.7661,1444.00,40
hold,32.7966,1444.00,40
hold,32.8282,1444.00,40
hold,32.8585,1430.00,40
hold,32.8901,1430.00,40
hold,32.9214,1430.00,40
hold,32.9526,1450.00,40
hold,32.9827,1450.00,40
hold,33.0140,1450.00,40
hold,33.0448,1455.00,40
hold,33.0764,1455.00,40
hold,33.1071,1455.00,40
hold,33.1384,1442.00,40
hold,33.1684,1442.00,40
hold,33.1999,1442.00,40
hold,33.2312,1436.00,40
hold,33.2617,1436.00,40
hold,33.2933,1436.00,40
hold,33.3237,1443.00,40
hold,33.3552,1443.00,40
hold,33.3856,1443.00,40
hold,33.4172,1443.00,40
hold,33.4473,1443.00,40
hold,33.4781,1443.00,40
hold,33.5091,1442.00,40
hold,33.5400,1442.00,40
hold,33.5712,1442.00,40
hold,33.6025,1442.00,40
hold,33.6341,1442.00,40
hold,33.6646,1442.00,40
hold,33.6962,1443.00,40
hold,33.7267,1443.00,40
hold,33.7582,1443.00,40
hold,33.7886,1440.00,40
hold,33.8202,1440.00,40
hold,33.8506,1440.00,40
hold,33.8821,1443.00,40
hold,33.9128,1443.00,40
hold,33.9434,1443.00,40
hold,33.9751,1440.00,40
hold,34.0055,1440.00,40
hold,34.0370,1440.00,40
hold,34.0674,1439.00,40
hold,34.0989,1439.00,40
hold,34.1294,1439.00,40
hold,34.1609,1438.00,40
hold,34.1923,1438.00,40
hold,34.2227,1438.00,40
hold,34.2541,1441.00,40
hold,34.2978,1441.00,40
hold,34.3276,1438.00,40
hold,34.3594,1438.00,40
hold,34.3902,1438.00,40
hold,34.4208,1441.00,40
hold,34.4514,1441.00,40
hold,34.4834,1441.00,40
hold,34.5145,1438.00,40
hold,34.5454,1438.00,40
hold,34.5762,1438.00,40
hold,34.6071,1439.00,40
hold,34.6378,1439.00,40
hold,34.6686,1439.00,40
hold,34.7001,1442.00,40
hold,34.7304,1442.00,40
hold,34.7615,1442.00,40
hold,34.7930,1440.00,40
hold,34.8235,1440.00,40
hold,34.8551,1440.00,40
hold,34.8858,1440.00,40
hold,34.9170,1440.00,40
hold,34.9481,1440.00,40
hold,34.9795,1438.00,40
hold,35.0102,1438.00,40
hold,35.0408,1438.00,40
hold,35.0714,1446.00,40
hold,35.1029,1446.00,40
hold,35.1334,1446.00,40
hold,35.1649,1441.00,40
hold,35.1955,1441.00,40
hold,35.2262,1441.00,40
hold,35.2513,1441.00,40
hold,35.2775,1442.00,40
hold,35.3082,1442.00,40
hold,35.3398,1442.00,40
hold,35.3701,1446.00,40
hold,35.4015,1446.00,40
hold,35.4327,1446.00,40
hold,35.4638,1442.00,40
hold,35.4944,1442.00,40
hold,35.5262,1442.00,40
hold,35.5569,1443.00,40
hold,35.5883,1443.00,40
hold,35.6191,1443.00,40
hold,35.6499,1434.00,40
hold,35.6803,1434.00,40
hold,35.7116,1434.00,40
hold,35.7421,1443.00,40
hold,35.7739,1443.00,40
hold,35.8044,1443.00,40
hold,35.8359,1441.00,40
hold,35.8663,1441.00,40
hold,35.8977,1441.00,40
hold,35.9281,1441.00,40
hold,35.9595,1441.00,40
hold,35.9899,1441.00,40
hold,36.0214,1439.00,40
hold,36.0528,1439.00,40
hold,36.0831,1439.00,40
hold,36.1148,1438.00,40
hold,36.1456,1438.00,40
hold,36.1772,1438.00,40
hold,36.2081,1441.00,40
hold,36.2383,1441.00,40
hold,36.2698,1441.00,40
hold,36.3123,1441.00,40
hold,36.3429,1441.00,40
hold,36.3735,1439.00,40
hold,36.4041,1439.00,40
hold,36.4307,1439.00,40
hold,36.4569,1439.00,40
hold,36.4867,1445.00,40
hold,36.5180,1445.00,40
hold,36.5480,1445.00,40
hold,36.5795,1442.00,40
hold,36.6103,1442.00,40
hold,36.6409,1442.00,40
hold,36.6727,1441.00,40
hold,36.7032,1441.00,40
hold,36.7348,1441.00,40
hold,36.7651,1458.00,40
hold,36.7966,1458.00,40
hold,36.8271,1458.00,40
hold,36.8586,1456.00,40
hold,36.8893,1456.00,40
hold,36.9200,1456.00,40
hold,36.9515,1453.00,40
hold,36.9819,1453.00,40
hold,37.0136,1453.00,40
hold,37.0443,1460.00,40
hold,37.0758,1460.00,40
hold,37.1062,1460.00,40
hold,37.1367,1448.00,40
hold,37.1681,1448.00,40
hold,37.1995,1448.00,40
hold,37.2299,1457.00,40
hold,37.2613,1457.00,40
hold,37.2919,1457.00,40
hold,37.3238,1459.00,40
hold,37.3547,1459.00,40
hold,37.3854,1459.00,40
hold,37.4159,1483.00,40
hold,37.4476,1483.00,40
hold,37.4789,1483.00,40
hold,37.5092,1483.00,40
hold,37.5407,1483.00,40
hold,37.5714,1483.00,40
hold,37.6020,1476.00,40
hold,37.6337,1476.00,40
hold,37.6642,1476.00,40
hold,37.6947,1480.00,40
hold,37.7268,1480.00,40
hold,37.7575,1480.00,40
hold,37.7884,1481.00,40
hold,37.8192,1481.00,40
hold,37.8501,1481.00,40
hold,37.8810,1484.00,40
hold,37.9119,1484.00,40
hold,37.9431,1484.00,40
hold,37.9736,1481.00,40
hold,38.0052,1481.00,40
hold,38.0361,1481.00,40
hold,38.0667,1478.00,40
hold,38.0973,1478.00,40
hold,38.1292,1478.00,40
hold,38.1597,1485.00,40
hold,38.1913,1485.00,40
hold,38.2217,1485.00,40
hold,38.2532,1481.00,40
hold,38.2838,1481.00,40
hold,38.3270,1455.00,40
hold,38.3583,1455.00,40
hold,38.3882,1455.00,40
hold,38.4144,1455.00,40
hold,38.4399,1461.00,40
hold,38.4707,1461.00,40
hold,38.5016,1461.00,40
hold,38.5322,1476.00,40
hold,38.5630,1476.00,40
hold,38.5946,1476.00,40
hold,38.6253,1446.00,40
hold,38.6557,1446.00,40
hold,38.6875,1446.00,40
hold,38.7179,1444.00,40
hold,38.7494,1444.00,40
hold,38.7798,1444.00,40
hold,38.8116,1448.00,40
hold,38.8426,1448.00,40
hold,38.8729,1448.00,40
hold,38.9039,1447.00,40
hold,38.9348,1447.00,40
hold,38.9665,1447.00,40
hold,38.9971,1456.00,40
hold,39.0285,1456.00,40
hold,39.0594,1456.00,40
hold,39.0900,1455.00,40
hold,39.1204,1455.00,40
hold,39.1525,1455.00,40
hold,39.1835,1443.00,40
hold,39.2141,1443.00,40
hold,39.2446,1443.00,40
hold,39.2764,1447.00,40
hold,39.3068,1447.00,40
hold,39.3376,1447.00,40
hold,39.3693,1453.00,40
hold,39.4002,1453.00,40
hold,39.4315,1453.00,40
hold,39.4618,1448.00,40
hold,39.4930,1448.00,40
hold,39.5241,1448.00,40
hold,39.5550,1445.00,40
hold,39.5859,1445.00,40
hold,39.6169,1445.00,40
hold,39.6481,1444.00,40
hold,39.6800,1444.00,40
hold,39.7096,1444.00,40
hold,39.7429,1458.00,40
hold,39.7733,1458.00,40
hold,39.8028,1458.00,40
hold,39.8343,1454.00,40
hold,39.8647,1454.00,40
hold,39.8964,1454.00,40
hold,39.9265,1456.00,40
hold,39.9581,1456.00,40
hold,39.9884,1456.00,40
hold,40.0199,1455.00,40
hold,40.0514,1455.00,40
hold,40.0821,1455.00,40
hold,40.1138,1455.00,40
hold,40.1455,1455.00,40
hold,40.1760,1455.00,40
hold,40.2065,1458.00,40
hold,40.2376,1458.00,40
hold,40.2693,1458.00,40
hold,40.2998,1460.00,40
hold,40.3425,1460.00,40
hold,40.3731,1454.00,40
hold,40.4035,1454.00,40
hold,40.4287,1454.00,40
hold,40.4547,1454.00,40
hold,40.4863,1456.00,40
hold,40.5170,1456.00,40
hold,40.5475,1456.00,40
hold,40.5790,1458.00,40
hold,40.6098,1458.00,40
hold,40.6406,1458.00,40
hold,40.6717,1455.00,40
hold,40.7024,1455.00,40
hold,40.7335,1455.00,40
hold,40.7650,1452.00,40
hold,40.7953,1452.00,40
hold,40.8268,1452.00,40
hold,40.8572,1454.00,40
hold,40.8886,1454.00,40
hold,40.9194,1454.00,40
hold,40.9506,1457.00,40
hold,40.9823,1457.00,40
hold,41.0127,1457.00,40
hold,41.0441,1453.00,40
hold,41.0744,1453.00,40
hold,41.1059,1453.00,40
hold,41.1364,1451.00,40
hold,41.1682,1451.00,40
hold,41.1988,1451.00,40
hold,41.2294,1451.00,40
hold,41.2611,1451.00,40
hold,41.2916,1451.00,40
hold,41.3220,1452.00,40
hold,41.3535,1452.00,40
hold,41.3851,1452.00,40
hold,41.4156,1447.00,40
hold,41.4465,1447.00,40
hold,41.4772,1447.00,40
hold,41.5086,1438.00,40
hold,41.5400,1438.00,40
hold,41.5709,1438.00,40
hold,41.6020,1457.00,40
hold,41.6324,1457.00,40
hold,41.6640,1457.00,40
hold,41.6946,1456.00,40
hold,41.7253,1456.00,40
hold,41.7567,1456.00,40
hold,41.7871,1455.00,40
hold,41.8183,1455.00,40
hold,41.8495,1455.00,40
hold,41.8803,1458.00,40
hold,41.9119,1458.00,40
hold,41.9428,1458.00,40
hold,41.9736,1455.00,40
hold,42.0043,1455.00,40
hold,42.0357,1455.00,40
hold,42.0662,1450.00,40
hold,42.0978,1450.00,40
hold,42.1283,1450.00,40
hold,42.1598,1456.00,40
hold,42.1902,1456.00,40
hold,42.2216,1456.00,40
hold,42.2521,1455.00,40
hold,42.2835,1455.00,40
hold,42.3149,1455.00,40
hold,42.3577,1457.00,40
hold,42.3878,1457.00,40
hold,42.4189,1456.00,40
hold,42.4496,1456.00,40
hold,42.4809,1456.00,40
hold,42.5113,1456.00,40
hold,42.5380,1458.00,40
hold,42.5647,1458.00,40
hold,42.5935,1458.00,40
hold,42.6245,1456.00,40
hold,42.6553,1456.00,40
hold,42.6861,1456.00,40
hold,42.7172,1455.00,40
hold,42.7480,1455.00,40
hold,42.7797,1455.00,40
hold,42.8101,1457.00,40
hold,42.8415,1457.00,40
hold,42.8720,1457.00,40
hold,42.9034,1450.00,40
hold,42.9338,1450.00,40
hold,42.9655,1450.00,40
hold,42.9963,1455.00,40
hold,43.0268,1455.00,40
hold,43.0586,1455.00,40
hold,43.0893,1450.00,40
hold,43.1200,1450.00,40
hold,43.1516,1450.00,40
hold,43.1825,1456.00,40
hold,43.2132,1456.00,40
hold,43.2438,1456.00,40
hold,43.2757,1458.00,40
hold,43.3065,1458.00,40
hold,43.3372,1458.00,40
hold,43.3689,1458.00,40
hold,43.3995,1458.00,40
hold,43.4300,1458.00,40
hold,43.4611,1458.00,40
hold,43.4921,1458.00,40
hold,43.5231,1458.00,40
hold,43.5544,1452.00,40
hold,43.5851,1452.00,40
hold,43.6159,1452.00,40
hold,43.6469,1463.00,40
hold,43.6780,1463.00,40
hold,43.7089,1463.00,40
hold,43.7400,1461.00,40
hold,43.7709,1461.00,40
hold,43.8021,1461.00,40
hold,43.8330,1457.00,40
hold,43.8637,1457.00,40
hold,43.8958,1457.00,40
hold,43.9270,1459.00,40
hold,43.9575,1459.00,40
hold,43.9882,1459.00,40
hold,44.0196,1459.00,40
hold,44.0501,1459.00,40
hold,44.0806,1459.00,40
hold,44.1121,1456.00,40
hold,44.1429,1456.00,40
hold,44.1746,1456.00,40
hold,44.2051,1453.00,40
hold,44.2366,1453.00,40
hold,44.2672,1453.00,40
hold,44.2980,1454.00,40
hold,44.3287,1454.00,40
hold,44.3725,1461.00,40
hold,44.4033,1461.00,40
hold,44.4327,1461.00,40
hold,44.4578,1461.00,40
hold,44.4841,1448.00,40
hold,44.5148,1448.00,40
hold,44.5464,1448.00,40
hold,44.5772,1436.00,40
hold,44.6078,1436.00,40
hold,44.6395,1436.00,40
hold,44.6705,1425.00,40
hold,44.7011,1425.00,40
hold,44.7318,1425.00,40
hold,44.7635,1439.00,40
hold,44.7943,1439.00,40
hold,44.8249,1439.00,40
hold,44.8556,1445.00,40
hold,44.8872,1445.00,40
hold,44.9181,1445.00,40
hold,44.9487,1453.00,40
hold,44.9799,1453.00,40
hold,45.0120,1453.00,40
hold,45.0416,1452.00,40
hold,45.0735,1452.00,40
hold,45.1041,1452.00,40
hold,45.1348,1461.00,40
hold,45.1664,1461.00,40
hold,45.1969,1461.00,40
hold,45.2275,1443.00,40
hold,45.2591,1443.00,40
hold,45.2899,1443.00,40
hold,45.3205,1436.00,40
hold,45.3523,1436.00,40
hold,45.3838,1436.00,40
hold,45.4146,1444.00,40
hold,45.4465,1444.00,40
hold,45.4773,1444.00,40
hold,45.5082,1450.00,40
hold,45.5377,1450.00,40
hold,45.5694,1450.00,40
hold,45.6010,1442.00,40
hold,45.6327,1442.00,40
hold,45.6637,1442.00,40
hold,45.6946,1465.00,40
hold,45.7253,1465.00,40
hold,45.7558,1465.00,40
hold,45.7865,1465.00,40
hold,45.8184,1465.00,40
hold,45.8493,1465.00,40
hold,45.8797,1459.00,40
hold,45.9116,1459.00,40
hold,45.9423,1459.00,40
hold,45.9727,1459.00,40
hold,46.0045,1459.00,40
hold,46.0351,1459.00,40
hold,46.0657,1466.00,40
hold,46.0974,1466.00,40
hold,46.1283,1466.00,40
hold,46.1591,1460.00,40
hold,46.1896,1460.00,40
hold,46.2211,1460.00,40
hold,46.2518,1440.00,40
hold,46.2827,1440.00,40
hold,46.3142,1440.00,40
hold,46.3451,1442.00,40
hold,46.3871,1442.00,40
hold,46.4180,1451.00,40
hold,46.4489,1451.00,40
hold,46.4801,1451.00,40
hold,46.5111,1470.00,40
hold,46.5416,1470.00,40
hold,46.5726,1470.00,40
hold,46.5992,1470.00,40
hold,46.6246,1464.00,40
hold,46.6550,1464.00,40
hold,46.6864,1464.00,40
hold,46.7174,1456.00,40
hold,46.7478,1456.00,40
hold,46.7785,1456.00,40
hold,46.8104,1464.00,40
hold,46.8414,1464.00,40
hold,46.8723,1464.00,40
hold,46.9027,1461.00,40
hold,46.9338,1461.00,40
hold,46.9646,1461.00,40
hold,46.9952,1454.00,40
hold,47.0270,1454.00,40
hold,47.0582,1454.00,40
hold,47.0886,1458.00,40
hold,47.1201,1458.00,40
hold,47.1505,1458.00,40
hold,47.1822,1467.00,40
hold,47.2126,1467.00,40
hold,47.2439,1467.00,40
hold,47.2755,1463.00,40
hold,47.3055,1463.00,40
hold,47.3362,1463.00,40
hold,47.3682,1459.00,40
hold,47.3990,1459.00,40
hold,47.4297,1459.00,40
hold,47.4602,1463.00,40
hold,47.4916,1463.00,40
hold,47.5224,1463.00,40
hold,47.5532,1457.00,40
hold,47.5849,1457.00,40
hold,47.6151,1457.00,40
hold,47.6466,1466.00,40
hold,47.6771,1466.00,40
hold,47.7087,1466.00,40
hold,47.7394,1471.00,40
hold,47.7710,1471.00,40
hold,47.8016,1471.00,40
hold,47.8323,1463.00,40
hold,47.8642,1463.00,40
hold,47.8947,1463.00,40
hold,47.9253,1466.00,40
hold,47.9568,1466.00,40
hold,47.9872,1466.00,40
hold,48.0186,1463.00,40
hold,48.0490,1463.00,40
hold,48.0806,1463.00,40
hold,48.1110,1486.00,40
hold,48.1428,1486.00,40
hold,48.1740,1486.00,40
hold,48.2040,1456.00,40
hold,48.2353,1456.00,40
hold,48.2669,1456.00,40
hold,48.2974,1463.00,40
hold,48.3290,1463.00,40
hold,48.3596,1463.00,40
hold,48.4019,1459.00,40
hold,48.4324,1459.00,40
hold,48.4584,1459.00,40
hold,48.4849,1459.00,40
hold,48.5146,1459.00,40
hold,48.5454,1459.00,40
hold,48.5764,1456.00,40
hold,48.6072,1456.00,40
hold,48.6392,1456.00,40
hold,48.6701,1456.00,40
hold,48.7009,1456.00,40
hold,48.7318,1456.00,40
hold,48.7627,1465.00,40
hold,48.7935,1465.00,40
hold,48.8242,1465.00,40
hold,48.8556,1459.00,40
hold,48.8862,1459.00,40
hold,48.9181,1459.00,40
hold,48.9490,1450.00,40
hold,48.9796,1450.00,40
hold,49.0105,1450.00,40
hold,49.0418,1463.00,40
hold,49.0719,1463.00,40
hold,49.1037,1463.00,40
hold,49.1343,1460.00,40
hold,49.1647,1460.00,40
hold,49.1966,1460.00,40
hold,49.2276,1479.00,40
hold,49.2584,1479.00,40
hold,49.2892,1479.00,40
hold,49.3201,1465.00,40
hold,49.3517,1465.00,40
hold,49.3828,1465.00,40
hold,49.4133,1467.00,40
hold,49.4442,1467.00,40
hold,49.4748,1467.00,40
hold,49.5064,1459.00,40
hold,49.5373,1459.00,40
hold,49.5686,1459.00,40
hold,49.5994,1469.00,40
hold,49.6299,1469.00,40
hold,49.6616,1469.00,40
hold,49.6923,1461.00,40
hold,49.7237,1461.00,40
hold,49.7551,1461.00,40
hold,49.7855,1464.00,40
hold,49.8161,1464.00,40
hold,49.8473,1464.00,40
hold,49.8778,1462.00,40
hold,49.9095,1462.00,40
hold,49.9403,1462.00,40
hold,49.9709,1461.00,40
hold,50.0027,1461.00,40
hold,50.0336,1461.00,40
hold,50.0650,1461.00,40
hold,50.0948,1461.00,40
hold,50.1267,1461.00,40
hold,50.1575,1457.00,40
hold,50.1880,1457.00,40
hold,50.2196,1457.00,40
hold,50.2501,1458.00,40
hold,50.2815,1458.00,40
hold,50.3123,1458.00,40
hold,50.3429,1457.00,40
hold,50.3745,1457.00,40
hold,50.4180,1463.00,40
hold,50.4485,1463.00,40
hold,50.4788,1463.00,40
hold,50.5095,1463.00,40
hold,50.5349,1462.00,40
hold,50.5613,1462.00,40
hold,50.5919,1462.00,40
hold,50.6221,1459.00,40
hold,50.6526,1459.00,40
hold,50.6855,1459.00,40
hold,50.7163,1460.00,40
hold,50.7472,1460.00,40
hold,50.7784,1460.00,40
hold,50.8083,1461.00,40
hold,50.8403,1461.00,40
hold,50.8711,1461.00,40
hold,50.9017,1452.00,40
hold,50.9334,1452.00,40
hold,50.9640,1452.00,40
hold,50.9945,1456.00,40
hold,51.0261,1456.00,40
hold,51.0564,1456.00,40
hold,51.0886,1453.00,40
hold,51.1196,1453.00,40
hold,51.1505,1453.00,40
hold,51.1816,1450.00,40
hold,51.2124,1450.00,40
hold,51.2434,1450.00,40
hold,51.2743,1451.00,40
hold,51.3054,1451.00,40
hold,51.3361,1451.00,40
hold,51.3668,1452.00,40
hold,51.3977,1452.00,40
hold,51.4285,1452.00,40
hold,51.4604,1428.00,40
hold,51.4914,1428.00,40
hold,51.5223,1428.00,40
hold,51.5531,1449.00,40
hold,51.5836,1449.00,40
hold,51.6157,1449.00,40
hold,51.6466,1447.00,40
hold,51.6773,1447.00,40
hold,51.7085,1447.00,40
hold,51.7388,1453.00,40
hold,51.7706,1453.00,40
hold,51.8013,1453.00,40
hold,51.8321,1446.00,40
hold,51.8629,1446.00,40
hold,51.8946,1446.00,40
hold,51.9245,1435.00,40
hold,51.9562,1435.00,40
hold,51.9870,1435.00,40
hold,52.0175,1448.00,40
hold,52.0495,1448.00,40
hold,52.0801,1448.00,40
hold,52.1106,1456.00,40
hold,52.1413,1456.00,40
hold,52.1733,1456.00,40
hold,52.2042,1435.00,40
hold,52.2345,1435.00,40
hold,52.2663,1435.00,40
hold,52.2972,1461.00,40
hold,52.3277,1461.00,40
hold,52.3591,1461.00,40
hold,52.3898,1437.00,40
hold,52.4326,1437.00,40
hold,52.4638,1453.00,40
hold,52.4944,1453.00,40
hold,52.5250,1453.00,40
hold,52.5557,1453.00,40
hold,52.5819,1481.00,40
hold,52.6080,1481.00,40
hold,52.6373,1481.00,40
hold,52.6686,1447.00,40
hold,52.7002,1447.00,40
hold,52.7305,1447.00,40
hold,52.7625,1460.00,40
hold,52.7937,1460.00,40
hold,52.8237,1460.00,40
hold,52.8545,1460.00,40
hold,52.8855,1460.00,40
hold,52.9175,1460.00,40
hold,52.9483,1463.00,40
hold,52.9790,1463.00,40
hold,53.0094,1463.00,40
hold,53.0415,1484.00,40
hold,53.0726,1484.00,40
hold,53.1026,1484.00,40
hold,53.1336,1479.00,40
hold,53.1652,1479.00,40
hold,53.1961,1479.00,40
hold,53.2269,1483.00,40
hold,53.2579,1483.00,40
hold,53.2890,1483.00,40
hold,53.3197,1487.00,40
hold,53.3507,1487.00,40
hold,53.3820,1487.00,40
hold,53.4133,1451.00,40
hold,53.4435,1451.00,40
hold,53.4747,1451.00,40
hold,53.5063,1488.00,40
hold,53.5367,1488.00,40
hold,53.5672,1488.00,40
hold,53.5985,1483.00,40
hold,53.6288,1483.00,40
hold,53.6601,1483.00,40
hold,53.6916,1490.00,40
hold,53.7225,1490.00,40
hold,53.7536,1490.00,40
hold,53.7844,1484.00,40
hold,53.8155,1484.00,40
hold,53.8468,1484.00,40
hold,53.8778,1458.00,40
hold,53.9088,1458.00,40
hold,53.9398,1458.00,40
hold,53.9705,1468.00,40
hold,54.0014,1468.00,40
hold,54.0323,1468.00,40
hold,54.0637,1462.00,40
hold,54.0942,1462.00,40
hold,54.1256,1462.00,40
hold,54.1564,1481.00,40
hold,54.1879,1481.00,40
hold,54.2183,1481.00,40
hold,54.2497,1485.00,40
hold,54.2802,1485.00,40
hold,54.3116,1485.00,40
hold,54.3430,1480.00,40
hold,54.3733,1480.00,40
hold,54.4050,1480.00,40
hold,54.4475,1485.00,40
hold,54.4781,1485.00,40
hold,54.5088,1458.00,40
hold,54.5405,1458.00,40
hold,54.5700,1458.00,40
hold,54.5952,1458.00,40
hold,54.6215,1484.00,40
hold,54.6521,1484.00,40
hold,54.6838,1484.00,40
hold,54.7142,1482.00,40
hold,54.7458,1482.00,40
hold,54.7763,1482.00,40
hold,54.8078,1482.00,40
hold,54.8384,1482.00,40
hold,54.8692,1482.00,40
hold,54.9002,1488.00,40
hold,54.9314,1488.00,40
hold,54.9625,1488.00,40
hold,54.9935,1486.00,40
hold,55.0246,1486.00,40
hold,55.0559,1486.00,40
hold,55.0865,1484.00,40
hold,55.1175,1484.00,40
hold,55.1481,1484.00,40
hold,55.1796,1483.00,40
hold,55.2101,1483.00,40
hold,55.2418,1483.00,40
hold,55.2722,1480.00,40
hold,55.3027,1480.00,40
hold,55.3342,1480.00,40
hold,55.3656,1478.00,40
hold,55.3959,1478.00,40
hold,55.4273,1478.00,40
hold,55.4580,1483.00,40
hold,55.4899,1483.00,40
hold,55.5204,1483.00,40
hold,55.5509,1479.00,40
hold,55.5825,1479.00,40
hold,55.6143,1479.00,40
hold,55.6438,1482.00,40
hold,55.6755,1482.00,40
hold,55.7062,1482.00,40
hold,55.7364,1485.00,40
hold,55.7679,1485.00,40
hold,55.7996,1485.00,40
hold,55.8299,1478.00,40
hold,55.8628,1478.00,40
hold,55.8934,1478.00,40
hold,55.9238,1483.00,40
hold,55.9555,1483.00,40
hold,55.9851,1483.00,40
hold,56.0174,1483.00,40
hold,56.0470,1483.00,40
hold,56.0799,1483.00,40
hold,56.1105,1485.00,40
hold,56.1409,1485.00,40
hold,56.1725,1485.00,40
hold,56.2028,1485.00,40
hold,56.2342,1485.00,40
hold,56.2656,1485.00,40
hold,56.2960,1481.00,40
hold,56.3276,1481.00,40
hold,56.3584,1481.00,40
hold,56.3888,1481.00,40
hold,56.4204,1481.00,40
hold,56.4625,1485.00,40
hold,56.4933,1485.00,40
hold,56.5240,1485.00,40
hold,56.5549,1487.00,40
hold,56.5866,1487.00,40
hold,56.6175,1487.00,40
hold,56.6485,1481.00,40
hold,56.6789,1481.00,40
hold,56.7106,1481.00,40
hold,56.7413,1485.00,40
hold,56.7718,1485.00,40
hold,56.7982,1485.00,40
hold,56.8234,1485.00,40
hold,56.8539,1466.00,40
hold,56.8845,1466.00,40
hold,56.9163,1466.00,40
hold,56.9473,1483.00,40
hold,56.9785,1483.00,40
hold,57.0085,1483.00,40
hold,57.0405,1483.00,40
hold,57.0714,1483.00,40
hold,57.1016,1483.00,40
hold,57.1335,1485.00,40
hold,57.1647,1485.00,40
hold,57.1947,1485.00,40
hold,57.2258,1484.00,40
hold,57.2575,1484.00,40
hold,57.2880,1484.00,40
hold,57.3195,1465.00,40
hold,57.3499,1465.00,40
hold,57.3807,1465.00,40
hold,57.4124,1462.00,40
hold,57.4431,1462.00,40
hold,57.4739,1462.00,40
hold,57.5048,1485.00,40
hold,57.5364,1485.00,40
hold,57.5671,1485.00,40
hold,57.5982,1480.00,40
hold,57.6287,1480.00,40
hold,57.6602,1480.00,40
hold,57.6905,1484.00,40
hold,57.7215,1484.00,40
hold,57.7532,1484.00,40
