fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.689503,1789674350.690,156
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.734270,1789674350.734,157
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.770118,1789674350.770,158
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.799092,1789674350.799,159
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.844478,1789674350.844,160
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.870002,1789674350.870,161
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.910859,1789674350.911,162
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.946213,1789674350.946,163
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:50.982267,1789674350.982,164
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.017595,1789674351.018,165
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.051453,1789674351.051,166
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.084743,1789674351.085,167
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.122217,1789674351.122,168
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.161340,1789674351.161,169
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.193543,1789674351.194,170
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.232464,1789674351.232,171
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.270409,1789674351.270,172
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.304777,1789674351.305,173
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.342407,1789674351.342,174
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.377574,1789674351.378,175
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.411131,1789674351.411,176
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.449482,1789674351.449,177
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.481213,1789674351.481,178
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:51.519731,1789674351.520,179
