index,dt_ms,ok
220,10.522416,1
221,6.202363,1
222,14.784450,1
223,10.508093,1
224,7.414431,1
225,12.620436,1
226,10.539254,1
227,6.172424,1
228,13.738532,1
229,11.578407,1
230,7.337970,1
231,12.608569,1
232,10.483535,1
233,6.127812,1
234,13.795176,1
235,11.750108,1
236,6.410014,1
237,13.742294,1
238,10.408760,1
239,6.225550,1
240,13.652643,1
241,11.559810,1
242,6.233118,1
243,13.654205,1
244,10.476479,1
245,6.156932,1
246,13.752052,1
247,11.605198,1
248,6.277476,1
249,13.650268,1
250,10.495533,1
251,6.140036,1
252,13.747374,1
253,11.551915,1
254,7.274743,1
255,12.567562,1
256,11.620949,1
257,6.199898,1
258,13.704241,1
259,10.377044,1
260,7.250491,1
261,12.643914,1
262,11.654408,1
263,6.158617,1
264,13.744362,1
265,11.468144,1
266,6.154265,1
267,12.675118,1
268,11.487247,1
269,6.272956,1
270,13.593834,1
271,10.485342,1
272,6.242511,1
273,13.760454,1
274,12.552343,1
275,7.292724,1
276,11.469988,1
277,11.508940,1
278,6.252590,1
279,13.657519,1
280,10.528846,1
281,7.319909,1
282,12.656444,1
283,11.587961,1
284,6.236030,1
285,13.642935,1
286,10.540381,1
287,7.186481,1
288,12.682246,1
289,11.439620,1
290,6.237261,1
291,13.691730,1
292,11.675611,1
293,7.218952,1
294,11.612550,1
295,12.477189,1
296,7.254530,1
297,11.586396,1
298,11.795955,1
299,7.429501,1
300,11.947434,1
301,11.736213,1
302,7.256774,1
303,11.587832,1
304,12.612621,1
305,6.250582,1
306,12.628195,1
307,11.628446,1
308,7.142454,1
309,12.614835,1
310,11.518293,1
311,7.236469,1
312,11.566029,1
313,11.634218,1
314,6.237854,1
315,13.634937,1
316,11.537282,1
317,7.250106,1
318,11.622696,1
319,11.549890,1
320,6.243399,1
321,13.692466,1
322,11.598123,1
323,7.252575,1
324,11.636596,1
325,11.457887,1
326,6.271859,1
327,13.628006,1
328,11.649254,1
329,7.198898,1
