index,dt_ms,ok
182,0.544132,1
183,0.638716,1
184,0.607117,1
185,0.579291,1
186,9.651708,1
187,0.592956,1
188,0.633394,1
189,0.587096,1
190,0.592781,1
191,0.641474,1
192,0.602476,1
193,0.628002,1
194,0.586035,1
195,0.601507,1
196,5.852902,1
197,0.942827,1
198,0.613401,1
199,0.970017,1
200,0.952908,1
201,0.608461,1
202,0.605557,1
203,0.638366,1
204,0.621886,1
205,0.651179,1
206,0.782099,1
207,0.905311,1
208,0.627669,1
209,0.941776,1
210,9.968838,1
211,0.895797,1
212,0.629508,1
213,0.631370,1
214,0.614647,1
215,0.590568,1
216,0.635675,1
217,0.617559,1
218,0.636702,1
219,5.946685,1
220,0.909669,1
221,0.652219,1
222,0.619895,1
223,0.928845,1
224,0.641337,1
225,0.610681,1
226,0.665603,1
227,0.622219,1
228,0.636333,1
229,0.602495,1
230,0.601479,1
231,0.626280,1
232,0.648979,1
233,0.625440,1
234,0.628120,1
235,9.668816,1
236,0.834993,1
237,0.639293,1
238,0.622340,1
239,0.617630,1
240,0.614812,1
241,0.579650,1
242,0.665473,1
243,0.598547,1
244,5.892810,1
245,0.649626,1
246,0.679985,1
247,0.904656,1
248,0.911809,1
249,0.603799,1
250,0.596744,1
251,0.611079,1
252,0.668603,1
253,0.630746,1
254,0.605570,1
255,0.609083,1
256,0.607291,1
257,0.609831,1
258,0.606082,1
259,0.622583,1
260,0.633107,1
261,9.585109,1
262,0.623813,1
263,0.577868,1
264,0.653804,1
265,0.620517,1
266,0.623501,1
267,0.598969,1
268,0.615748,1
269,0.635940,1
270,5.925762,1
271,0.612321,1
272,0.622356,1
273,0.621190,1
274,0.618310,1
275,0.656541,1
276,0.582111,1
277,0.614641,1
278,0.626687,1
279,0.624906,1
280,0.645423,1
281,0.578253,1
282,0.610004,1
283,0.640020,1
284,0.616849,1
285,0.643678,1
286,0.625851,1
287,0.644012,1
288,9.585596,1
289,0.619222,1
290,0.615357,1
291,0.623930,1
292,0.600157,1
293,0.642072,1
294,0.626837,1
295,0.618360,1
296,0.657285,1
297,6.127924,1
298,0.587899,1
299,0.628152,1
300,0.948883,1
301,0.851933,1
302,0.996723,1
303,1.092692,1
304,0.984575,1
305,1.017861,1
306,1.053896,1
307,1.045910,1
308,1.093441,1
309,9.391287,1
310,0.871950,1
311,0.950359,1
312,0.577926,1
313,0.645948,1
314,0.621897,1
315,0.563832,1
316,0.662888,1
317,0.964454,1
318,5.501042,1
319,0.949000,1
320,0.667293,1
321,0.623169,1
322,0.632400,1
323,0.620003,1
324,0.599578,1
325,0.646871,1
326,0.966788,1
327,0.627446,1
